amount,transaction_type,location,time,device_id,label
947.72,POS,Los Angeles,15,1000,0
394.09,Online,Seattle,13,1052,0
3483.82,ATM,Houston,0,1046,0
1920.17,POS,Houston,10,1032,0
4110.94,Cheque,New York,12,1066,0
3300.96,Online,Chicago,0,1089,1
3983.24,Transfer,Miami,1,1014,1
1367.01,POS,Miami,8,1013,0
3464.87,BillPay,Los Angeles,12,1022,0
1327.67,ATM,Houston,4,1053,0
4695.95,Online,New York,8,1007,1
3185.51,POS,Dallas,12,1053,0
1629.31,Transfer,New York,4,1035,0
1354.86,ATM,San Francisco,14,1083,0
962.72,ATM,Seattle,6,1051,0
3476.26,POS,Chicago,13,1005,0
1101.39,Transfer,New York,15,1096,0
2980.56,Cheque,Seattle,5,1027,0
1330.53,Cheque,Chicago,1,1049,0
3313.23,Online,Atlanta,15,1037,1
4076.55,POS,San Francisco,18,1029,0
3892.35,Online,San Francisco,4,1080,1
3806.65,Cheque,Houston,3,1072,0
946.73,ATM,San Francisco,13,1091,0
451.04,Online,Atlanta,5,1053,0
3497.75,Transfer,Houston,7,1070,1
1848.05,BillPay,Boston,23,1045,0
2167.41,Cheque,Dallas,2,1027,0
165.43,Cheque,Los Angeles,3,1016,0
1305.29,Transfer,Seattle,0,1047,0
178.05,Online,Dallas,1,1043,0
4397.14,POS,Dallas,12,1059,0
1224.55,ATM,Miami,8,1059,0
2791.11,BillPay,New York,11,1004,0
204.51,POS,San Francisco,9,1068,0
3337.57,POS,Boston,9,1077,0
1621.91,Transfer,New York,17,1069,0
4490.62,Online,Los Angeles,11,1006,1
4441.71,Cheque,New York,21,1052,0
1633.2,Cheque,Miami,15,1016,0
4505.79,Transfer,Los Angeles,22,1058,1
4980.83,Online,Atlanta,5,1008,1
4128.82,Transfer,Atlanta,23,1094,1
4225.91,Cheque,Houston,23,1021,1
1252.55,POS,New York,20,1044,0
2887.74,ATM,Seattle,23,1072,0
345.61,Online,Boston,9,1058,0
483.64,BillPay,Miami,14,1079,0
4994.47,BillPay,Los Angeles,8,1099,0
1639.93,POS,Boston,23,1097,0
3743.44,Transfer,New York,1,1012,1
4035.26,Transfer,Seattle,17,1082,1
4291.54,Cheque,New York,11,1011,0
4988.17,POS,San Francisco,2,1035,0
1215.07,Cheque,San Francisco,6,1009,0
211.35,Cheque,Miami,8,1015,0
2061.85,BillPay,Los Angeles,7,1091,0
659.1,Cheque,Los Angeles,5,1018,0
121.91,Cheque,Dallas,0,1005,0
1808.53,BillPay,Miami,13,1003,0
3920.85,Transfer,Miami,15,1029,1
2835.24,Online,Seattle,15,1094,0
1570.76,ATM,San Francisco,3,1045,0
3275.17,Cheque,Los Angeles,5,1026,0
1167.77,Online,New York,14,1044,0
81.76,BillPay,Miami,21,1084,0
3824.12,Online,Houston,7,1036,1
3122.48,ATM,Chicago,0,1008,0
3813.89,Online,Los Angeles,12,1060,1
204.3,Online,Atlanta,17,1034,0
4187.23,Online,Los Angeles,17,1046,1
3101.44,Online,Houston,12,1020,1
2821.34,POS,Los Angeles,21,1016,0
3126.82,Cheque,Houston,13,1054,0
4323.52,BillPay,Chicago,10,1087,0
2938.81,ATM,Dallas,6,1094,0
2908.94,BillPay,Seattle,17,1005,0
4953.49,POS,Chicago,20,1034,0
3786.08,POS,Boston,21,1049,0
2217.05,POS,Dallas,3,1036,0
3539.91,Cheque,Seattle,16,1012,0
1952.26,POS,San Francisco,18,1024,0
1152.09,Online,Houston,13,1095,0
2988.29,BillPay,Miami,9,1000,0
4641.63,Transfer,Boston,5,1048,1
4646.41,ATM,Chicago,17,1034,0
1716.11,POS,Los Angeles,3,1082,0
2643.11,BillPay,Chicago,10,1052,0
1066.06,POS,Seattle,12,1051,0
4978.2,Cheque,Boston,7,1053,0
4905.78,POS,New York,9,1075,0
3251.05,POS,Seattle,22,1046,0
4024.03,POS,Dallas,10,1042,0
3578.35,POS,Chicago,2,1019,0
2969.86,ATM,Chicago,14,1032,0
276.21,BillPay,Boston,7,1092,0
2279.27,Cheque,Houston,19,1015,0
3377.18,POS,Boston,17,1077,0
3390.88,POS,Miami,20,1006,0
1871.88,POS,Chicago,0,1069,0
4709.04,POS,Houston,23,1020,1
845.11,Online,Houston,7,1035,0
2506.79,Online,Boston,2,1085,0
3457.51,Transfer,San Francisco,0,1053,1
3488.71,POS,Seattle,19,1018,0
3246.71,Transfer,Dallas,15,1024,1
1383.69,ATM,San Francisco,8,1066,0
789.47,Transfer,Chicago,16,1099,0
3183.34,BillPay,Chicago,15,1052,0
3000.52,Online,Chicago,22,1097,1
904.99,Online,Atlanta,5,1074,0
3528.64,POS,Los Angeles,22,1047,0
2281.31,POS,New York,6,1041,0
3342.13,ATM,Atlanta,23,1046,1
4188.46,Cheque,New York,15,1090,0
856.94,ATM,Houston,7,1041,0
105.53,BillPay,Chicago,9,1001,0
3897.72,POS,Miami,13,1005,0
3052.39,POS,Dallas,10,1045,0
3501.2,ATM,Boston,1,1065,0
4192.39,ATM,Dallas,11,1080,0
4016.03,ATM,Miami,19,1039,0
4804.99,Online,Boston,19,1057,1
2684.32,Transfer,Houston,12,1077,0
2447.59,Transfer,Miami,14,1073,0
2015.42,POS,Chicago,11,1032,0
776.92,Online,Miami,12,1061,0
2867.31,ATM,Chicago,7,1011,0
1392.29,POS,Miami,15,1095,0
4607.32,Online,Miami,2,1048,1
2920.12,BillPay,San Francisco,12,1087,0
2968.27,Cheque,Dallas,11,1077,0
1781.07,Online,New York,18,1004,0
269.43,POS,Atlanta,1,1050,0
168.4,Transfer,San Francisco,0,1068,0
2122.44,ATM,New York,7,1031,0
431.98,Cheque,San Francisco,8,1048,0
3038.17,BillPay,Los Angeles,7,1096,0
4406.06,Cheque,Boston,20,1059,0
4415.74,Cheque,Chicago,16,1045,0
3298.64,Online,Atlanta,8,1067,1
1064.05,POS,San Francisco,5,1093,0
4316.35,POS,San Francisco,14,1040,0
4431.61,Cheque,Houston,22,1080,0
991.3,ATM,Miami,23,1066,0
3689.76,POS,Los Angeles,12,1012,0
1439.73,Cheque,Atlanta,20,1099,0
4015.18,POS,Atlanta,21,1017,0
4986.22,ATM,Boston,11,1086,0
159.83,BillPay,Atlanta,12,1098,0
4487.86,Cheque,Seattle,6,1096,0
3116.93,Transfer,Atlanta,22,1050,1
4867.18,Transfer,San Francisco,17,1035,1
2330.4,Cheque,Seattle,13,1080,0
4238.47,Online,New York,10,1033,1
321.35,BillPay,Miami,13,1011,0
1683.04,Online,Seattle,16,1004,0
344.41,Transfer,New York,23,1047,1
4876.96,ATM,Los Angeles,20,1090,0
4086.7,Cheque,Dallas,1,1039,0
4264.21,POS,Chicago,18,1012,0
4690.45,Transfer,San Francisco,15,1025,1
434.67,BillPay,Seattle,21,1013,0
1934.13,Transfer,Dallas,9,1095,0
364.46,BillPay,Miami,21,1010,0
1061.86,BillPay,Houston,7,1037,0
1154.54,Cheque,Los Angeles,20,1079,0
2350.84,BillPay,Chicago,4,1056,0
1350.13,Online,Miami,6,1021,0
513.88,ATM,Los Angeles,12,1015,0
845.78,Transfer,Houston,15,1076,0
744.91,ATM,New York,4,1075,0
4865.65,POS,Houston,15,1081,0
3798.87,Transfer,Seattle,14,1028,1
4839.13,ATM,Chicago,8,1081,0
2204.31,ATM,Atlanta,21,1001,0
1399.06,Cheque,Boston,22,1053,0
3993.48,Cheque,San Francisco,11,1001,0
1638.01,POS,San Francisco,7,1002,0
1503.92,BillPay,New York,12,1092,0
1170.2,Transfer,Miami,4,1055,0
657.1,Cheque,Chicago,13,1071,0
1289.75,Transfer,Atlanta,15,1010,0
1783.05,POS,New York,10,1075,0
3373.23,Cheque,Boston,19,1031,0
322.2,Cheque,Seattle,11,1003,0
1060.43,BillPay,Seattle,14,1008,0
4047.03,Transfer,Atlanta,23,1087,1
743.14,Transfer,Atlanta,11,1055,0
1719.8,Transfer,Atlanta,8,1015,0
4324.65,BillPay,Houston,0,1080,0
783.08,Cheque,San Francisco,2,1085,0
422.86,POS,Dallas,11,1070,0
2427.84,Transfer,Chicago,19,1009,0
1519.07,ATM,Dallas,12,1092,0
2821.41,BillPay,Houston,22,1035,0
4020.99,Online,Miami,5,1023,1
694.37,POS,Seattle,9,1063,0
2907.69,ATM,San Francisco,9,1055,0
2532.49,Transfer,Atlanta,15,1077,0
728.95,Online,Boston,0,1077,0
3123.75,POS,Boston,15,1088,0
1375.47,BillPay,Boston,3,1021,0
2444.29,Online,Chicago,5,1051,0
420.54,Cheque,Atlanta,18,1049,0
2303.32,Online,San Francisco,1,1046,0
1539.25,ATM,Seattle,17,1022,0
4113.68,POS,Dallas,9,1095,0
294.32,ATM,Atlanta,3,1089,0
2098.85,ATM,Atlanta,0,1090,0
2297.57,Transfer,Houston,14,1075,0
3627.78,BillPay,Miami,9,1082,0
2875.69,Online,Boston,17,1018,0
3339.39,POS,New York,15,1051,0
3887.48,Cheque,San Francisco,12,1033,0
4312.39,BillPay,Houston,14,1095,0
1576.24,BillPay,Miami,1,1028,0
2694.73,POS,Miami,19,1060,0
4202.14,BillPay,Los Angeles,3,1084,0
4947.36,Transfer,Boston,0,1034,1
4448.7,BillPay,Los Angeles,6,1004,0
1863.62,Transfer,Houston,22,1075,0
983.88,Online,Miami,10,1006,0
2452.07,Online,New York,9,1040,0
3710.79,ATM,San Francisco,0,1001,0
2467.92,Transfer,Los Angeles,10,1088,0
2421.07,Cheque,Miami,23,1009,0
4192.77,Online,San Francisco,9,1043,1
1813.4,BillPay,Boston,13,1069,0
4300.38,POS,Dallas,13,1090,0
2039.96,POS,San Francisco,6,1034,0
1647.88,Transfer,Miami,22,1061,0
2275.41,Cheque,Houston,10,1073,0
3814.61,ATM,Los Angeles,21,1072,0
638.75,BillPay,Los Angeles,3,1019,0
990.13,Transfer,Seattle,23,1034,1
4757.71,POS,Miami,1,1036,0
885.7,Transfer,Seattle,6,1071,0
2842.96,BillPay,New York,18,1053,0
2900.78,Cheque,New York,13,1094,0
2453.23,Cheque,Miami,18,1079,0
3227.28,Online,Los Angeles,6,1027,1
1156.84,BillPay,Boston,11,1069,0
2767.78,Online,Chicago,2,1031,0
1867.14,Online,New York,14,1091,0
3311.72,Online,Los Angeles,4,1010,1
714.71,Transfer,Atlanta,7,1041,0
2858.68,POS,Atlanta,13,1022,0
934.5,Cheque,Seattle,3,1029,0
1400.43,Transfer,San Francisco,6,1008,0
1101.36,POS,Boston,6,1091,0
922.36,Cheque,Seattle,17,1087,0
4130.3,BillPay,Atlanta,13,1058,0
1435.68,Cheque,Boston,7,1027,0
4636.35,Cheque,Chicago,11,1087,0
4849.93,Cheque,San Francisco,9,1078,0
2860.59,ATM,Seattle,13,1032,0
723.58,BillPay,Atlanta,8,1046,0
1879.0,Transfer,New York,5,1097,0
3990.68,Transfer,New York,4,1021,1
1843.28,POS,Seattle,0,1028,0
444.22,Transfer,Chicago,0,1033,0
2788.36,Online,Chicago,19,1041,0
4227.15,Cheque,Miami,16,1051,0
3981.67,Transfer,San Francisco,10,1046,1
883.86,POS,Los Angeles,11,1073,0
3367.1,POS,Chicago,2,1050,0
1110.32,Online,San Francisco,5,1044,0
1098.86,POS,Chicago,10,1093,0
4371.62,ATM,Miami,12,1074,0
1255.85,Cheque,Dallas,10,1033,0
1323.6,Cheque,Chicago,7,1020,0
13.26,Cheque,San Francisco,9,1012,0
4354.64,BillPay,Miami,1,1053,0
3965.05,Transfer,Miami,23,1024,1
3140.37,ATM,San Francisco,13,1020,0
3753.83,Transfer,San Francisco,15,1000,1
768.72,ATM,New York,16,1057,0
2297.03,Transfer,Dallas,10,1068,0
1762.58,Online,Miami,1,1085,0
477.94,POS,New York,23,1070,0
2435.79,POS,Boston,22,1012,0
4604.49,Online,Seattle,4,1051,1
209.9,ATM,Seattle,15,1022,0
1464.39,BillPay,Miami,15,1020,0
1045.63,ATM,New York,1,1005,0
1198.35,POS,Dallas,15,1019,0
4543.09,BillPay,Dallas,4,1075,0
2345.66,Transfer,Boston,7,1039,0
2336.83,BillPay,Miami,19,1008,0
3805.27,ATM,Chicago,13,1049,0
780.92,Online,Boston,9,1027,0
2441.45,Transfer,New York,22,1010,0
2155.63,ATM,Chicago,1,1095,0
2988.58,Transfer,Seattle,2,1074,0
4997.79,BillPay,Houston,17,1087,0
3849.55,POS,Seattle,20,1055,0
1995.35,ATM,Miami,1,1078,0
4139.49,Online,San Francisco,20,1034,1
861.83,BillPay,Seattle,8,1080,0
162.01,ATM,Atlanta,1,1024,0
1030.2,Online,Seattle,6,1098,0
1708.65,ATM,Seattle,6,1018,0
2557.8,BillPay,Seattle,13,1030,0
3079.49,ATM,Seattle,4,1080,0
4553.92,Transfer,Chicago,7,1049,1
2554.17,BillPay,Chicago,22,1086,0
2511.37,ATM,Seattle,21,1062,0
260.71,POS,Los Angeles,17,1046,0
184.21,ATM,Los Angeles,5,1000,0
2760.29,Transfer,Chicago,13,1057,0
2196.51,Online,Houston,17,1009,0
4197.51,Online,San Francisco,16,1007,1
811.79,Online,Boston,8,1025,0
134.61,POS,Atlanta,12,1033,0
2250.7,Transfer,Atlanta,15,1018,0
1195.02,BillPay,Seattle,20,1077,0
257.58,Online,Houston,9,1071,0
3625.75,Transfer,Los Angeles,9,1000,1
566.85,ATM,Los Angeles,3,1047,0
3045.51,POS,Houston,11,1024,0
1412.44,Transfer,San Francisco,7,1023,0
875.75,Transfer,Chicago,14,1046,0
1904.96,BillPay,San Francisco,20,1083,0
4009.21,Transfer,Miami,22,1093,1
1966.55,BillPay,Miami,18,1068,0
3756.34,POS,Los Angeles,14,1066,0
636.18,POS,Boston,7,1031,0
3866.13,ATM,Miami,7,1016,0
1192.3,BillPay,Los Angeles,18,1060,0
3390.19,BillPay,Seattle,8,1068,0
2833.25,Online,Dallas,23,1010,1
4646.43,Online,Dallas,16,1037,1
1942.74,ATM,New York,7,1067,0
340.16,POS,Seattle,11,1018,0
105.59,Cheque,Dallas,14,1086,0
4136.02,Online,San Francisco,3,1016,1
2628.43,Transfer,New York,5,1012,0
3878.47,POS,Los Angeles,15,1090,0
1179.78,Cheque,Houston,4,1000,0
1731.97,Transfer,Houston,22,1001,0
160.22,BillPay,Los Angeles,12,1081,0
4807.85,POS,Boston,14,1099,0
3342.66,ATM,Los Angeles,16,1096,0
4666.69,BillPay,Chicago,21,1099,0
1334.83,BillPay,Houston,19,1065,0
3061.2,Transfer,Dallas,21,1067,1
3395.71,BillPay,Atlanta,4,1015,0
1594.57,Online,New York,18,1003,0
4242.07,POS,Boston,6,1056,0
4736.34,Online,Miami,2,1072,1
4425.43,Transfer,Seattle,12,1084,1
3697.94,Cheque,Boston,13,1022,0
1394.55,Transfer,Miami,15,1001,0
1415.26,POS,Boston,12,1066,0
4817.17,BillPay,Atlanta,1,1086,0
61.32,ATM,Boston,13,1025,0
3583.09,Transfer,Dallas,19,1006,1
3534.17,POS,Los Angeles,6,1099,0
3117.22,ATM,Chicago,4,1043,0
4950.64,BillPay,New York,13,1032,0
1566.28,Cheque,Houston,8,1063,0
1706.46,Transfer,Miami,9,1035,0
403.91,Cheque,New York,6,1003,0
2219.56,POS,Boston,13,1022,0
1312.63,Cheque,Los Angeles,13,1024,0
1723.5,Cheque,New York,1,1089,0
4174.51,POS,Los Angeles,16,1091,0
4678.07,POS,Miami,19,1091,0
936.81,Transfer,Dallas,3,1084,0
1868.82,Cheque,Dallas,12,1073,0
4643.87,ATM,Los Angeles,17,1026,0
318.42,POS,Los Angeles,2,1050,0
470.88,BillPay,Chicago,18,1078,0
822.33,Cheque,Seattle,4,1080,0
2980.11,POS,Chicago,0,1098,0
760.86,ATM,New York,8,1068,0
4840.7,Transfer,San Francisco,23,1079,1
2239.11,Cheque,Chicago,7,1022,0
2512.57,POS,New York,2,1008,0
1240.83,POS,Houston,1,1032,0
2360.09,BillPay,New York,0,1034,0
3312.95,BillPay,New York,11,1049,0
3758.37,Cheque,Los Angeles,21,1023,0
3771.8,POS,Atlanta,12,1087,0
2893.68,Cheque,Boston,9,1023,0
4522.76,POS,Los Angeles,16,1018,0
4088.87,BillPay,Los Angeles,10,1038,0
3787.67,ATM,Atlanta,4,1060,0
287.47,Online,Atlanta,8,1024,0
44.32,Online,Boston,12,1094,0
1070.11,POS,San Francisco,19,1024,0
3320.98,BillPay,Houston,22,1026,0
2061.88,Transfer,Chicago,10,1031,0
2018.01,Transfer,New York,22,1010,0
4424.09,Online,Chicago,3,1068,1
4478.86,ATM,Dallas,20,1032,0
4546.78,Online,Miami,10,1018,1
1576.25,POS,San Francisco,8,1015,0
3458.37,ATM,Miami,6,1098,0
1365.45,Transfer,New York,15,1010,0
961.14,BillPay,Atlanta,22,1074,0
931.32,BillPay,New York,22,1073,0
1717.12,POS,Houston,4,1097,0
2155.49,Online,Chicago,5,1068,0
4156.44,POS,Boston,18,1086,0
608.26,BillPay,Seattle,0,1054,0
3677.28,Transfer,Seattle,15,1024,1
2661.96,BillPay,Boston,17,1092,0
1446.85,ATM,Atlanta,23,1076,0
2469.17,Cheque,Seattle,12,1095,0
1506.71,BillPay,Atlanta,0,1033,0
2984.45,BillPay,Los Angeles,9,1011,0
2174.88,Cheque,Houston,6,1087,0
830.38,ATM,San Francisco,4,1020,0
591.75,Online,Chicago,12,1028,0
2738.01,BillPay,Chicago,21,1050,0
4513.04,POS,San Francisco,15,1022,0
1726.35,BillPay,New York,23,1032,0
3667.67,POS,New York,19,1007,0
3296.72,ATM,Miami,21,1041,0
4658.46,BillPay,New York,13,1076,0
4106.7,ATM,Atlanta,10,1068,0
2837.36,ATM,Boston,18,1040,0
3288.58,Online,Los Angeles,22,1073,1
4492.95,BillPay,San Francisco,1,1062,0
2003.6,POS,Atlanta,7,1013,0
1640.71,POS,Atlanta,12,1087,0
63.95,BillPay,Miami,6,1061,0
4134.49,Cheque,Atlanta,11,1074,0
4006.89,Online,Houston,7,1045,1
531.23,Online,New York,15,1066,0
2888.52,Online,Chicago,17,1092,0
2325.27,POS,Houston,18,1052,0
602.36,ATM,Los Angeles,3,1051,0
4903.04,Cheque,Los Angeles,11,1093,0
1081.33,Online,Los Angeles,15,1006,0
345.5,POS,New York,20,1080,0
2978.29,POS,Atlanta,21,1083,0
3696.94,ATM,Los Angeles,16,1053,0
171.89,BillPay,San Francisco,3,1010,0
3297.0,BillPay,Chicago,19,1024,0
2666.14,Online,Atlanta,23,1058,1
525.29,Online,Miami,23,1087,1
870.89,Cheque,New York,21,1065,0
2844.19,ATM,Boston,23,1026,0
1488.82,Online,Houston,8,1082,0
4692.2,ATM,Dallas,4,1057,0
4095.51,POS,Houston,16,1092,0
4918.0,Online,Los Angeles,16,1010,1
1305.76,POS,Chicago,1,1054,0
4848.92,Transfer,Miami,1,1018,1
2161.86,ATM,Atlanta,20,1091,0
1744.12,Transfer,San Francisco,22,1038,0
261.24,Online,Seattle,6,1084,0
273.3,POS,Houston,3,1089,0
3463.14,Online,Seattle,12,1085,1
2295.07,Transfer,Atlanta,19,1069,0
1140.34,Online,Chicago,10,1010,0
3073.71,Cheque,Seattle,2,1013,0
1271.76,BillPay,Houston,1,1059,0
2892.38,Transfer,Boston,15,1035,0
1802.45,Online,Dallas,2,1040,0
4119.53,POS,Seattle,23,1001,1
4105.27,Online,Boston,14,1056,1
2391.98,POS,Boston,16,1059,0
1760.59,BillPay,Los Angeles,15,1019,0
1819.17,Online,Dallas,19,1021,0
4030.52,BillPay,San Francisco,6,1003,0
1647.62,Transfer,Houston,15,1055,0
1053.21,POS,Miami,4,1092,0
432.59,Cheque,Atlanta,1,1057,0
2338.8,Transfer,Miami,0,1087,0
2415.84,POS,Seattle,21,1064,0
4206.13,BillPay,Dallas,12,1087,0
1113.98,ATM,Seattle,15,1057,0
1911.15,Online,Dallas,4,1029,0
4043.94,BillPay,Houston,2,1075,0
4119.88,POS,Atlanta,14,1018,0
1929.21,POS,Atlanta,15,1061,0
2301.03,POS,Houston,10,1067,0
1523.4,POS,San Francisco,18,1078,0
4663.45,Online,Boston,17,1083,1
602.03,Transfer,Dallas,20,1043,0
4669.41,Cheque,New York,8,1083,0
3422.49,ATM,New York,7,1060,0
2662.55,Online,Boston,21,1020,0
172.97,POS,Seattle,18,1009,0
2383.22,Online,Dallas,21,1029,0
2044.66,BillPay,Chicago,4,1023,0
814.48,Cheque,Atlanta,16,1047,0
3285.48,POS,Miami,4,1054,0
4856.04,ATM,Chicago,13,1051,0
2815.32,POS,Miami,6,1037,0
3576.62,Cheque,Atlanta,8,1066,0
351.57,ATM,New York,16,1092,0
2094.16,Cheque,Houston,2,1007,0
590.63,ATM,San Francisco,7,1028,0
3067.85,Transfer,Los Angeles,21,1009,1
4693.03,Transfer,Seattle,12,1068,1
3312.27,Online,Boston,15,1074,1
393.25,Online,New York,20,1067,0
1779.78,ATM,Houston,9,1048,0
2757.81,POS,Houston,17,1057,0
2022.01,BillPay,Miami,2,1034,0
4169.88,BillPay,Houston,11,1049,0
4075.21,POS,Dallas,15,1039,0
3063.04,POS,Seattle,17,1011,0
1873.56,Transfer,Los Angeles,16,1084,0
1284.13,BillPay,New York,6,1015,0
538.31,ATM,Dallas,18,1077,0
1780.94,Cheque,New York,22,1084,0
2071.73,Online,San Francisco,22,1047,0
3382.36,Cheque,Los Angeles,7,1090,0
3294.22,Transfer,Houston,16,1099,1
359.84,BillPay,San Francisco,20,1000,0
1982.34,POS,Miami,6,1064,0
917.08,BillPay,San Francisco,0,1021,0
792.5,ATM,Chicago,7,1014,0
4138.24,Transfer,Miami,18,1083,1
219.16,POS,Los Angeles,19,1066,0
2101.72,Cheque,Seattle,19,1013,0
849.34,ATM,Chicago,9,1072,0
4397.86,Cheque,New York,11,1018,0
2789.63,Online,Boston,23,1039,1
1164.59,Transfer,Boston,0,1097,0
2517.11,ATM,Chicago,23,1003,0
3660.12,ATM,Seattle,20,1032,0
4791.01,Cheque,Dallas,3,1042,0
1110.03,POS,Boston,3,1036,0
4432.05,Online,Chicago,8,1065,1
4672.18,Cheque,Los Angeles,14,1026,0
4582.94,ATM,Atlanta,23,1044,1
3180.72,Transfer,Seattle,14,1080,1
3152.81,ATM,Seattle,6,1049,0
2022.02,BillPay,Dallas,11,1094,0
3764.47,Transfer,Miami,2,1062,1
2661.16,Transfer,Houston,19,1005,0
3390.42,ATM,Boston,8,1094,0
2148.0,POS,Houston,13,1066,0
3660.17,Transfer,Houston,12,1066,1
4124.11,BillPay,Los Angeles,23,1096,1
740.72,Cheque,New York,11,1058,0
4166.32,POS,Houston,0,1012,0
2706.08,POS,Seattle,18,1020,0
4224.88,POS,Dallas,15,1063,0
2162.2,Transfer,Dallas,11,1036,0
1901.41,POS,Atlanta,9,1079,0
4576.15,ATM,New York,1,1084,0
1263.33,POS,Miami,17,1047,0
4222.62,BillPay,Seattle,12,1055,0
2425.26,Online,Seattle,23,1043,1
2575.34,BillPay,Atlanta,5,1012,0
1549.26,Transfer,San Francisco,11,1003,0
2869.48,POS,Atlanta,21,1094,0
1632.8,POS,Houston,3,1072,0
205.95,ATM,Chicago,0,1032,0
1367.27,Cheque,Dallas,10,1036,0
41.83,POS,Atlanta,22,1052,0
4891.99,BillPay,Houston,7,1023,0
4829.08,Transfer,Boston,1,1088,1
1981.82,Online,New York,1,1050,0
3644.57,POS,Seattle,15,1040,0
1735.57,Online,San Francisco,0,1028,0
3358.75,POS,New York,3,1058,0
4029.1,Transfer,Houston,5,1039,1
4734.31,Cheque,Miami,20,1050,0
2007.06,BillPay,Boston,19,1049,0
3918.66,Transfer,Houston,13,1035,1
1336.98,Online,Chicago,19,1078,0
4951.76,POS,Los Angeles,14,1059,0
138.59,Online,Houston,6,1017,0
3021.61,BillPay,Atlanta,6,1019,0
3300.93,Transfer,Houston,17,1004,1
3443.35,Online,Atlanta,22,1017,1
610.73,Online,Miami,1,1039,0
4693.26,BillPay,Seattle,19,1000,0
914.1,POS,Dallas,14,1018,0
3117.54,Online,Los Angeles,0,1086,1
1121.15,BillPay,Miami,20,1025,0
1543.01,POS,Atlanta,16,1028,0
2736.83,Cheque,Dallas,19,1058,0
2091.8,POS,Chicago,12,1062,0
809.53,Cheque,New York,11,1097,0
862.97,Transfer,Los Angeles,23,1082,1
2096.54,BillPay,San Francisco,21,1061,0
3788.84,POS,Miami,14,1047,0
4490.84,Cheque,New York,23,1061,1
429.8,Cheque,New York,4,1017,0
1971.59,Transfer,Houston,6,1065,0
510.23,ATM,Houston,7,1026,0
92.8,BillPay,San Francisco,22,1005,0
3311.98,ATM,San Francisco,13,1069,0
3016.22,POS,Atlanta,3,1058,0
823.47,BillPay,San Francisco,20,1005,0
1176.73,Transfer,New York,13,1030,0
128.3,POS,Atlanta,9,1093,0
4176.39,BillPay,Dallas,21,1055,0
4873.71,BillPay,Seattle,15,1053,0
685.94,ATM,Seattle,10,1084,0
1165.06,POS,Seattle,21,1040,0
4343.36,Transfer,Los Angeles,13,1017,1
4633.05,Transfer,Los Angeles,13,1086,1
2103.94,POS,San Francisco,1,1022,0
262.61,POS,Seattle,21,1091,0
206.57,Cheque,Chicago,12,1035,0
2874.01,Online,Houston,2,1024,0
1970.55,ATM,Chicago,17,1006,0
152.98,POS,Seattle,21,1081,0
2920.43,POS,Seattle,3,1019,0
66.4,Online,Houston,20,1004,0
3938.99,Online,Seattle,20,1017,1
1539.1,BillPay,Miami,18,1032,0
210.89,Transfer,New York,15,1078,0
2945.88,ATM,Atlanta,3,1034,0
1994.45,BillPay,Houston,18,1064,0
4869.26,POS,Seattle,22,1062,0
2725.55,Online,Los Angeles,14,1084,0
1383.44,Cheque,Los Angeles,0,1071,0
3550.1,Transfer,New York,15,1070,1
1364.75,BillPay,Los Angeles,14,1040,0
4522.17,Cheque,Atlanta,15,1049,0
1879.86,Transfer,Boston,21,1029,0
2753.84,Cheque,Boston,19,1037,0
262.36,Online,Boston,0,1034,0
2136.34,BillPay,New York,16,1065,0
4163.49,BillPay,New York,4,1045,0
4030.19,Transfer,Atlanta,4,1007,1
1129.35,Cheque,Houston,6,1067,0
1138.13,Online,San Francisco,12,1036,0
4088.35,POS,Boston,11,1084,0
4652.69,BillPay,Los Angeles,3,1012,0
485.85,POS,Chicago,3,1072,0
2255.79,Online,San Francisco,22,1044,0
1693.9,BillPay,Atlanta,20,1028,0
4354.74,BillPay,Houston,20,1040,0
426.79,Cheque,Los Angeles,5,1055,0
1063.52,POS,Seattle,23,1087,0
3764.82,Cheque,Houston,14,1015,0
265.96,ATM,Boston,20,1011,0
2467.75,POS,Boston,18,1065,0
2216.11,POS,Seattle,5,1061,0
1678.66,ATM,Atlanta,11,1018,0
1978.92,Online,Dallas,13,1029,0
2654.4,Online,Houston,17,1015,0
815.22,BillPay,Seattle,11,1087,0
2864.26,Transfer,Atlanta,23,1012,1
4029.11,Cheque,Atlanta,23,1068,1
3803.2,Transfer,New York,14,1022,1
777.96,BillPay,Houston,18,1061,0
754.75,Transfer,Los Angeles,7,1030,0
1348.19,POS,Dallas,8,1052,0
1811.76,POS,Miami,4,1016,0
2048.19,ATM,Chicago,4,1048,0
3401.69,ATM,Houston,5,1048,0
292.84,BillPay,San Francisco,22,1066,0
183.02,BillPay,Atlanta,2,1025,0
1965.63,BillPay,New York,4,1012,0
3488.85,POS,Seattle,0,1037,0
975.24,Transfer,Boston,10,1021,0
3211.11,Cheque,Seattle,20,1084,0
1306.54,BillPay,Seattle,19,1028,0
4431.57,BillPay,Dallas,0,1044,0
4479.49,POS,Houston,6,1045,0
1493.46,Cheque,Seattle,14,1038,0
1157.67,POS,Dallas,16,1068,0
2062.41,Cheque,Miami,7,1077,0
1210.25,POS,Los Angeles,1,1081,0
3365.2,Transfer,Miami,12,1067,1
4132.06,BillPay,Houston,11,1096,0
3368.73,Online,Boston,4,1038,1
4123.51,Online,Miami,12,1019,1
